account_id,month,active_users,compute_hours,storage_gb,network_gb
A0008,2025-02,43,217.11855199136733,98.4647374200439,41.64359807133757
A0008,2025-03,46,127.2513265598144,63.52526841347829,58.06037639581565
A0008,2025-04,43,285.4129935796742,163.07929802072127,47.8249191316808
A0008,2025-05,45,209.2375907203109,122.34415120443916,41.8207391726022
A0008,2025-06,54,299.97164607807275,145.17908481658014,52.40978932164207
A0008,2025-07,46,154.80157703614572,88.04803915712203,73.57574467393749
A0008,2025-08,43,119.09359745574312,119.37661194011368,48.56771078709489
A0008,2025-09,42,304.0790214732434,75.41493530701005,103.44026930810249
A0009,2024-01,49,62.14457640014968,16.445459079794134,23.881253318097585
A0009,2024-02,40,59.30772873976811,56.46244300218492,27.740237209591083
A0009,2024-03,58,81.09127383462233,85.67866523386466,29.913890913330807
A0009,2024-04,49,98.19623351949754,58.63524293140389,35.87244614238222
A0009,2024-05,53,87.4036769488958,74.00641990659399,12.57448934258108
A0009,2024-06,50,122.35646148330837,49.95323896937801,19.522576250417547
A0009,2024-07,53,148.4029965317333,110.6520643126144,12.102371874950077
A0009,2024-08,51,116.40275285357676,44.0437090954793,17.248684946220028
A0009,2024-09,50,61.18891538356558,46.743958508517714,13.961390130010216
A0009,2024-10,56,152.86355653513203,109.19425040612742,29.73463737899549
A0009,2024-11,50,99.5159413775947,58.71768068054599,30.855806057988463
A0009,2024-12,44,63.031209451145386,30.63188644243375,8.780020126463231
A0009,2025-01,50,71.99618347553601,35.918683685125615,44.46253747139333
A0009,2025-02,53,115.68077283927272,92.43144330811506,25.325322822813305
A0009,2025-03,47,171.33816283690007,93.15931116240267,26.589490392831472
A0009,2025-04,66,165.9952046072214,103.2070816803014,46.29469928259052
A0009,2025-05,51,94.7273826300138,87.67845535742998,44.31400194275943
A0009,2025-06,49,103.49559297769544,40.08262961963855,39.57175140957368
A0009,2025-07,58,171.14351810010842,95.90409926510944,44.54376601225121
A0009,2025-08,50,100.07018732631391,50.43097489883543,33.4045567465461
A0009,2025-09,46,74.94655617772221,96.17180027131528,42.233894265382006
A0010,2024-01,5,10.793826889166418,9.320940679219191,2.278938810903692
A0010,2024-02,4,11.321715982541956,5.390270559002928,1.856931107109312
A0010,2024-03,5,11.300386238666215,4.6593169820236895,1.5969136557993604
A0010,2024-04,1,10.029946995977305,7.897565900745811,2.2182045438397067
A0010,2024-05,10,7.251904330884947,8.644391409382836,3.369478700009326
A0010,2024-06,13,9.033969813576526,8.941652314608323,3.845036731091476
A0010,2024-07,22,7.062624379405536,8.456506364887954,3.1390769160953687
A0010,2024-08,9,9.576362736823809,2.893701224706427,0.9339555462407012
A0010,2024-09,1,7.496859186388336,3.866168032460672,1.3254119847603414
A0010,2024-10,10,8.826959938595442,6.602531343783027,4.245124606864955
A0010,2024-11,14,12.81112823496159,8.095076102931406,3.062860345267057
A0010,2024-12,8,10.374473161936956,7.81245640711283,2.776574098784508
A0010,2025-01,3,8.56400522345478,5.882391202221408,3.3601523130571307
A0010,2025-02,15,8.278646218893453,7.160348466820662,2.4267945292595385
A0010,2025-03,23,12.662759621131286,9.88523705007258,1.311824099424144
A0010,2025-04,21,9.967176756330629,3.708790475172952,4.131609530540445
A0010,2025-05,5,8.900440718309119,9.786353792197996,1.4234591926026
A0010,2025-06,8,10.952458442245062,9.571719731265674,3.720170166424559
A0010,2025-07,18,6.46255063681538,3.783293627295045,3.8184588656135454
A0010,2025-08,13,9.725490973256496,3.802602495997516,1.2783581012686978
A0010,2025-09,17,9.992692937809275,8.559071647611143,1.092057500947793
A0011,2024-01,48,31.489992949157244,53.24977988803745,10.41469174482215
A0011,2024-02,49,136.65477156397623,63.27513275777032,43.45037329163537
A0011,2024-03,49,94.33472158036142,44.72168475171094,20.462361197421856
A0011,2024-04,53,59.04225092128007,63.7945350131651,10.954378861088951
A0011,2024-05,44,105.37675962804242,43.5558212128398,24.32933898399194
A0011,2024-06,44,105.9593461835878,43.68029378431601,31.14413053567967
A0011,2024-07,52,41.31620404658668,39.314248928966585,13.080584293102827
A0011,2024-08,45,129.54788044801825,86.65865026810494,16.74308510542376
A0011,2024-09,46,74.02916341718566,66.37230987828988,30.20573891384789
A0011,2024-10,42,81.53138762216788,34.5488539085682,35.99249667718054
A0011,2024-11,59,60.09343668459734,42.29378539503523,18.750416402536192
A0011,2024-12,50,81.48718528059916,49.52615812695692,8.98966651214372
A0011,2025-01,49,76.25632199531371,85.76812821262759,9.940938675348528
A0011,2025-02,56,82.64252604561126,68.95925130351362,41.464346895015176
A0011,2025-03,46,35.392046124950184,25.4102801520525,32.54393097286703
A0011,2025-04,46,45.03350960558379,59.62181064529833,32.77978232864905
A0011,2025-05,49,47.48324205105251,43.010454310038085,13.101473650475429
A0011,2025-06,40,82.71027172667719,55.22140801399173,36.70482323285334
A0011,2025-07,55,111.52556094131728,41.32988852605523,25.043551896547825
A0011,2025-08,43,101.00977597538277,30.143865493333983,20.712098589679083
A0011,2025-09,57,82.70361396949912,85.07307634377514,30.65578016619797
A0012,2024-01,49,105.00239804050736,58.05136308714332,34.41404380781415
A0012,2024-02,44,47.871914344745655,47.74272210371833,35.34158731577684
A0012,2024-03,46,110.92945128019998,66.26697921336365,29.43650539182309
A0012,2024-04,47,60.23143279479435,29.284755531797494,15.497057524788753
A0012,2024-05,47,62.61251411416284,22.328344394350097,31.79984902610136
A0012,2024-06,50,116.59025329821591,84.64387130401657,28.468431273842224
A0012,2024-07,48,53.145606618262406,59.47779932496688,30.68069253255477
A0012,2024-08,47,92.97701641842008,54.2441748633813,27.044224589261265
A0012,2024-09,50,92.58229856240362,43.321763985976105,21.07113204157207
A0012,2024-10,52,107.24718583522277,52.01667886637397,49.15630590615544
A0012,2024-11,42,77.58296901811254,86.97150887811068,11.868469611902954
A0012,2024-12,47,116.61230583711009,107.70836001635674,31.16401594140225
A0012,2025-01,46,47.46620467735588,44.53822738428584,35.171867964383466
A0012,2025-02,58,89.21301150772234,31.275360807027024,9.7035659176576
A0012,2025-03,46,135.90202772763473,86.20848850073803,34.82258866440278
A0012,2025-04,43,48.38065930603725,51.09891804250827,25.992071298051417
A0012,2025-05,48,45.1312517056669,39.13073976445166,24.068048261206844
A0012,2025-06,48,46.77247249788898,53.822042859663306,28.57633761541573
A0012,2025-07,49,143.9652788238433,34.177727477314505,33.87213619180437
A0012,2025-08,60,133.43090646587132,40.604977849376425,11.567373904975796
A0012,2025-09,48,67.5394509196349,67.42605364407187,36.43627844572106
A0013,2024-01,14,1.826329217465332,0.9188396056916588,0.2028218998171057
A0013,2024-02,10,0.9882911469458452,1.4288984201068855,0.6092076734727523
A0013,2024-03,14,1.0780485504509372,0.6891617059146764,0.577734052174349
A0013,2024-04,8,1.1619282590234212,0.7692704231582829,0.2549574300676593
A0013,2024-05,12,1.6054863912555837,0.6393969865231508,0.2914137333871025
A0013,2024-06,6,0.9195992476274846,0.5312633616595447,0.3355683719455862
A0013,2024-07,14,0.9336289925839356,1.4822001107854723,0.5130635280604536
A0013,2024-08,16,0.8345476439062454,0.8655018343828748,0.1276941286458492
A0013,2024-09,9,1.805902615620924,0.7226618064866538,0.5891493899243534
A0013,2024-10,9,1.871133191512044,1.0369550379888457,0.7661074593645428
A0013,2024-11,16,1.6615259563923312,0.7499145767986942,0.2451827972033581
A0013,2024-12,15,0.8663748058654658,0.7943066306686002,0.5029877417228363
A0013,2025-01,16,0.6944709226662282,0.3506627991320105,0.3890900019053145
A0013,2025-02,8,1.5626525827223383,0.625620004891026,0.5641448412004204
A0013,2025-03,5,1.508999614918623,0.4021703978878811,0.5599484657412993
A0013,2025-04,14,1.2910639120843672,0.7700903402516585,0.2787323698749034
A0013,2025-05,23,1.1467959475967235,0.4863533663718585,0.4858251268824192
A0013,2025-06,9,0.9926154551988676,0.7317890108515955,0.3909938960311375
A0013,2025-07,1,1.1036871140782405,0.69845440438903,0.3879516005244772
A0013,2025-08,13,0.9921397343613304,0.5108981624266552,0.2691763520900489
A0013,2025-09,5,0.8348486918014042,0.4372592167731157,0.4365203659343341
A0014,2024-01,49,179.5100347037019,162.54730194592187,51.73082680544926
A0014,2024-02,48,107.70903195204356,86.52011871027241,49.18042927221365
A0014,2024-03,47,171.89591425024767,95.52328601085024,23.702543318940013
A0014,2024-04,58,170.93868956798732,87.42400664310752,29.882482255087854
A0014,2024-05,42,144.6805538656576,55.179486711893134,19.823925574946653
A0014,2024-06,40,160.98072143674767,54.55224806489385,51.617471149313175
A0014,2024-07,48,190.74305314922208,108.32487640857867,72.86739999155887
A0014,2024-08,57,60.60834333556862,62.09655976965113,52.21850159889539
A0014,2024-09,40,89.64379177902146,114.53059289104364,51.73112629667365
A0014,2024-10,52,68.82546940295623,67.5607170310507,61.73801066822117
A0014,2024-11,44,117.1365724726586,99.29130205087824,15.999065867154073
A0014,2024-12,52,99.30138449502314,65.26214932595381,46.3782701450104
A0014,2025-01,46,56.58064107066914,35.78500612373021,7.806607034304272
A0014,2025-02,46,128.62510367384888,161.28699818590775,77.94297234018975
A0014,2025-03,40,150.29798703972494,66.25600408536708,25.673132586583662
A0014,2025-04,47,171.47007047949728,79.29345488470308,29.363143278040955
A0014,2025-05,48,135.13558460691536,72.03344845863099,40.64039286095526
A0014,2025-06,55,81.77205045156552,72.91291912105075,13.08597561899276
A0014,2025-07,48,145.31292461248825,57.04278680192431,36.97466239752899
A0014,2025-08,47,70.09447262570875,64.47885503249002,20.464037400083587
A0014,2025-09,52,60.63883661594622,81.1671788050174,29.598285170335267
A0015,2024-01,40,94.8828220553168,97.06332867998296,53.52219313162374
A0015,2024-02,48,128.5272454601926,67.44484326073098,18.377262492580297
A0015,2024-03,53,112.01035359812028,98.19850154664547,66.7254819565524
A0015,2024-04,45,115.606376358619,87.35568207917295,46.00789685242432
A0015,2024-05,44,138.38255641698208,88.52234406665777,12.55221699546258
A0015,2024-06,41,101.34169972235578,39.10940439905487,29.14811383527308
A0015,2024-07,55,75.75383923386353,99.42327106915646,34.81134087693274
A0015,2024-08,52,47.73819237971148,79.73166138516152,9.65576581059791
A0015,2024-09,43,151.7371338558321,107.46861076651886,32.35300331620971
A0015,2024-10,52,199.03167702041756,105.23817121487822,43.0970550860708
A0015,2024-11,48,87.44306071660948,102.89570955398202,47.03311192627521
A0015,2024-12,54,93.31862030282402,42.17405324812491,7.423890312899872
A0015,2025-01,50,131.0647999550327,70.0390915573886,11.449486689814869
A0015,2025-02,52,123.68238552016042,67.52690379394156,32.98676380009108
A0015,2025-03,46,149.48301853658293,55.70297253952654,14.362625879790572
A0015,2025-04,47,80.25007453924903,56.7968468855722,29.064970764890784
A0015,2025-05,41,54.22570205472813,74.14649968852373,26.46856209248276
A0015,2025-06,53,121.71215367143854,87.90421410906413,29.09130045470444
A0015,2025-07,51,63.802160909652464,55.01780949606133,11.385626598383364
A0015,2025-08,49,152.69618325885048,98.48506919725078,31.106622370642256
A0015,2025-09,53,177.26474974911892,81.92931987052668,56.36275463431564
A0016,2024-01,49,107.5338993508443,94.90300002297072,47.88224421102301
A0016,2024-02,43,98.88566029787025,99.89647937192645,40.9941031946333
A0016,2024-03,60,117.93656064948442,29.66001087369292,39.10215202958441
A0016,2024-04,43,83.51572277440404,50.82451747810217,31.918551424768527
A0016,2024-05,48,75.29267954612688,63.37998597204901,31.50198036569366
A0016,2024-06,48,165.2411221645417,93.88249048639516,18.606296326470684
A0016,2024-07,48,67.09992552376242,61.38350354318565,24.86032308543172
A0016,2024-08,44,65.61666919383467,63.45125004669443,24.318412553250333
A0016,2024-09,43,115.14033408962376,88.79066290276094,20.1166085024827
A0016,2024-10,52,81.4165306363991,70.01279776557477,13.296287163635302
A0016,2024-11,46,148.61907674545483,81.57594447790652,42.29347656781562
A0016,2024-12,53,123.55747761707808,117.17724012279642,62.79042621557114
A0016,2025-01,53,105.98597237138192,66.2202829253022,27.56873230110344
A0016,2025-02,50,58.17388737981606,40.587365963601926,32.54311323838851
A0016,2025-03,46,36.58610069333658,19.26399546390751,23.68733375063938
A0016,2025-04,57,68.82376933627872,74.16322167828068,21.335317880274385
A0016,2025-05,48,51.16621607730252,82.12264750896955,18.534026864423765
A0016,2025-06,48,99.2310485824085,31.45884640473911,40.59489843790773
A0016,2025-07,48,110.71169159370696,57.238046893922885,20.189720846413923
A0016,2025-08,52,69.28676220030611,32.19721416018461,28.40716791121538
A0016,2025-09,55,62.85604733025204,86.52247363600351,37.60380929399077
A0017,2024-01,47,62.749282752729705,17.332357096637384,15.508718278946896
A0017,2024-02,52,25.79926391705636,30.26159112645086,14.31729443282236
A0017,2024-03,54,41.633325688025145,13.274527059742608,7.647161603600338
A0017,2024-04,40,17.01759424620569,14.997195210921968,7.027288000894855
A0017,2024-05,43,41.86053675527026,24.1861471120516,4.087129771086046
A0017,2024-06,56,58.30047690424864,12.0952957961154,7.973980825218703
A0017,2024-07,54,21.767452794792536,24.27842295211096,7.089188210156441
A0017,2024-08,52,18.24564982006492,18.045046184603187,13.659892904444696
A0017,2024-09,50,21.95722602292412,17.07952298920675,8.839902719236127
A0017,2024-10,44,37.83018132328283,10.467339275481436,10.10697525097603
A0017,2024-11,48,23.872372082903507,26.33264392010566,13.408436611852531
A0017,2024-12,44,29.53464156865474,38.05265148896153,18.42747660999416
A0017,2025-01,55,29.44256596873219,18.459421999122544,5.03028443573757
A0017,2025-02,56,8.678885561499156,10.14680559363776,6.8524007344717335
A0017,2025-03,55,57.726755442504334,12.803098667558237,13.220690069701108
A0017,2025-04,51,33.90386709334324,16.269968712915386,18.7246002609724
A0017,2025-05,55,34.025878633665826,24.189066303287305,13.214382086093837
A0017,2025-06,44,43.01245471467276,36.58364896727924,10.585574846229967
A0017,2025-07,45,43.04363335003399,11.067606322128698,10.932450702292831
A0017,2025-08,41,25.703451420998817,7.560679825929807,7.354030550694386
A0017,2025-09,53,23.53492670763308,32.57863097118738,12.7219181682838
A0018,2024-01,64,200.15583621292157,131.16788806424535,39.39033236310448
A0018,2024-02,46,110.12881953023944,62.1260184708495,25.73230656934845
A0018,2024-03,45,165.48482897132004,67.22813430933583,40.756493963018364
A0018,2024-04,52,135.48021025883585,117.25844822895658,54.101721999913735
A0018,2024-05,51,197.57444905890495,150.0755203796772,85.60426244601683
A0018,2024-06,49,249.277468827241,144.93841314635804,56.177211038210125
A0018,2024-07,39,196.1849949560688,145.86570123422155,51.3944776221567
A0018,2024-08,53,126.14567720531647,118.70779790522111,50.71532677745582
A0018,2024-09,44,235.7404629570136,189.0144880576837,55.25298005418428
A0018,2024-10,48,238.5418972152174,159.67092898871212,22.874768642222172
A0018,2024-11,56,92.56096915851924,128.6213370659647,37.495645913981086
A0018,2024-12,47,240.4842110038728,156.42872713835874,38.21738615727654
A0018,2025-01,49,127.4030089913718,139.8482007579345,67.82601081251075
A0018,2025-02,61,160.47388351620646,127.74013650312152,39.23724711771348
A0018,2025-03,45,150.60832366529922,89.30226510396014,40.12302910291725
A0018,2025-04,51,114.44171391964925,70.20840139271753,42.50710345380202
A0018,2025-05,52,110.3620887954574,77.78710629810523,39.87483885863445
A0018,2025-06,47,225.2928214419167,98.51207943417776,43.22299930543356
A0018,2025-07,49,166.82095536901932,109.3796775236854,60.57956350345144
A0018,2025-08,47,199.17702936274847,146.3392777773656,23.458350955751765
A0018,2025-09,42,99.19774470474688,93.4909299268947,27.891301881963617
A0019,2024-01,44,75.39231632138039,128.16682434548403,25.23893115999862
A0019,2024-02,41,190.62408764774588,91.4862662411086,23.668218659412027
A0019,2024-03,46,119.2628002097056,97.77272097312527,26.412359225815106
A0019,2024-04,50,150.3557261229514,132.44099087351148,45.65884113959493
A0019,2024-05,62,165.77281703199557,102.14831984392372,26.608097718486505
A0019,2024-06,46,120.15433801470692,98.1927259470581,36.041680387217575
A0019,2024-07,50,178.14216621904575,68.56427391841649,49.87689559431025
A0019,2024-08,54,187.92614869166,93.29107088053712,52.6108086850507
A0019,2024-09,49,142.1181563001586,144.619845300422,32.858229888000565
A0019,2024-10,54,166.68697165557626,79.32158031798093,25.307233019935826
A0019,2024-11,43,80.34804065977936,97.4903072528128,23.86686634564072
A0019,2024-12,39,176.8309912190518,68.45753080226227,15.748470453436296
A0019,2025-01,50,133.32474018496384,71.9316876158075,33.07609497532283
A0019,2025-02,50,125.97432369044988,50.73938104436601,17.745765326277837
A0019,2025-03,43,118.66745213448264,66.56425799565969,76.29757084393574
A0019,2025-04,47,132.8880771499587,71.76585481572513,47.65127360095531
A0019,2025-05,54,97.3209906025912,126.39511997520412,61.05105037373143
A0019,2025-06,48,78.06826934744834,55.71923552683256,23.915889102392047
A0019,2025-07,39,265.94498699756247,71.35898961691434,89.91570488454256
